Epoch,V,BX_GSE,BY_GSM,BZ_GSM,N
2010-01-17 21:00:00,329.0,1.4,-2.0,1.0,7.2
2010-01-17 22:00:00,335.0,1.3,-0.7,2.3,10.0
2010-01-17 23:00:00,333.0,0.7,0.7,3.0,9.5
2010-01-18 00:00:00,331.0,-0.7,2.8,1.7,5.1
2010-01-18 01:00:00,355.0,2.4,1.3,3.5,3.6
2010-01-18 02:00:00,350.0,1.9,3.8,0.6,3.4
2010-01-18 03:00:00,341.0,1.5,3.7,1.3,3.3
2010-01-18 04:00:00,344.0,0.5,4.2,-0.8,3.7
2010-01-18 05:00:00,347.0,0.5,3.4,0.3,6.1
2010-01-18 06:00:00,352.0,0.7,3.1,0.3,5.8
2010-01-18 07:00:00,344.0,-0.1,2.9,0.6,6.4
2010-01-18 08:00:00,341.0,-2.2,1.9,-0.1,7.4
2010-01-18 09:00:00,349.0,1.1,1.5,0.4,9.8
2010-01-18 10:00:00,339.0,1.9,0.6,1.7,10.7
2010-01-18 11:00:00,336.0,-0.9,1.1,-2.3,9.7
2010-01-18 12:00:00,334.0,-1.7,0.5,-2.5,8.5
2010-01-18 13:00:00,329.0,-1.6,0.6,-1.9,9.1
2010-01-18 14:00:00,327.0,-1.6,0.7,-1.6,9.3
2010-01-18 15:00:00,324.0,-1.8,1.2,-2.5,7.3
2010-01-18 16:00:00,322.0,-0.8,1.3,-1.3,8.6
2010-01-18 17:00:00,323.0,0.3,1.6,-0.9,8.9
2010-01-18 18:00:00,323.0,0.0,1.0,-1.1,9.3
2010-01-18 19:00:00,323.0,-0.7,1.2,-0.5,9.8
2010-01-18 20:00:00,331.0,0.3,0.9,0.4,10.6
2010-01-18 21:00:00,333.0,-1.7,1.0,-1.1,11.1
2010-01-18 22:00:00,338.0,-1.1,1.8,-0.4,13.5
2010-01-18 23:00:00,339.0,0.8,0.7,2.9,12.5
2010-01-19 00:00:00,341.0,1.2,-3.6,3.4,11.6
2010-01-19 01:00:00,340.0,0.3,3.4,3.0,9.5
2010-01-19 02:00:00,342.0,-0.3,2.7,1.6,9.5
2010-01-19 03:00:00,344.0,-1.8,3.4,0.8,7.2
2010-01-19 04:00:00,340.0,-1.7,3.0,0.6,6.5
2010-01-19 05:00:00,336.0,-1.4,2.3,0.4,6.7
2010-01-19 06:00:00,331.0,-1.0,2.0,0.3,6.8
2010-01-19 07:00:00,332.0,-0.7,2.2,0.2,6.9
2010-01-19 08:00:00,332.0,-0.1,1.7,0.2,6.5
2010-01-19 09:00:00,330.0,-1.1,1.4,-0.1,6.3
2010-01-19 10:00:00,323.0,-1.7,1.8,-0.2,6.0
2010-01-19 11:00:00,323.0,-1.4,2.1,0.3,6.3
2010-01-19 12:00:00,322.0,-0.5,2.3,0.5,6.3
2010-01-19 13:00:00,323.0,0.9,2.3,0.5,5.2
2010-01-19 14:00:00,322.0,1.6,1.8,0.0,4.9
2010-01-19 15:00:00,324.0,1.7,2.2,0.2,4.8
2010-01-19 16:00:00,326.0,2.3,1.4,1.2,5.0
2010-01-19 17:00:00,325.0,1.9,1.8,1.1,4.9
2010-01-19 18:00:00,326.0,2.2,-1.3,1.1,5.5
2010-01-19 19:00:00,326.0,1.9,-1.4,1.1,6.0
2010-01-19 20:00:00,317.0,-0.2,-0.4,0.5,5.8
2010-01-19 21:00:00,321.0,-0.7,0.9,0.8,6.9
2010-01-19 22:00:00,322.0,-1.4,-0.6,0.5,8.2
2010-01-19 23:00:00,328.0,-1.8,0.6,0.5,10.1
2010-01-20 00:00:00,325.0,-2.5,-0.1,0.5,10.4
2010-01-20 01:00:00,325.0,-2.6,-0.7,1.1,10.9
2010-01-20 02:00:00,324.0,-0.5,-1.8,0.3,10.7
2010-01-20 03:00:00,319.0,2.4,-2.6,-0.6,10.5
2010-01-20 04:00:00,311.0,1.6,-2.2,0.3,10.1
2010-01-20 05:00:00,309.0,2.1,-2.2,-1.4,9.7
2010-01-20 06:00:00,305.0,2.3,-1.8,-2.2,8.4
2010-01-20 07:00:00,301.0,2.2,-1.4,-2.4,8.1
2010-01-20 08:00:00,298.0,2.1,-1.3,-2.2,8.6
2010-01-20 09:00:00,303.0,1.8,-0.8,-1.5,10.1
2010-01-20 10:00:00,311.0,-1.0,0.9,1.6,12.6
2010-01-20 11:00:00,327.0,-2.3,2.6,1.1,8.0
2010-01-20 12:00:00,364.0,-1.2,-1.0,-0.3,10.1
2010-01-20 13:00:00,390.0,-1.3,2.6,-2.7,16.8
2010-01-20 14:00:00,401.0,2.0,3.4,-4.0,22.2
2010-01-20 15:00:00,395.0,-3.7,8.2,0.0,26.3
2010-01-20 16:00:00,407.0,0.4,3.1,-6.7,34.0
2010-01-20 17:00:00,415.0,-1.7,4.6,0.6,18.4
2010-01-20 18:00:00,433.0,-2.9,3.6,-0.3,11.9
2010-01-20 19:00:00,479.0,-7.7,2.8,1.1,12.3
2010-01-20 20:00:00,491.0,-3.6,-1.6,-1.5,11.6
2010-01-20 21:00:00,515.0,-2.7,-1.1,-2.6,8.6
2010-01-20 22:00:00,506.0,-2.6,-2.6,-4.8,6.5
2010-01-20 23:00:00,513.0,-2.8,1.6,-1.7,5.4
2010-01-21 00:00:00,514.0,-4.5,1.9,1.0,3.5
2010-01-21 01:00:00,511.0,-3.6,1.9,0.7,2.3
2010-01-21 02:00:00,502.0,-2.0,2.1,-1.6,1.9
2010-01-21 03:00:00,497.0,-0.2,2.4,0.2,2.2
2010-01-21 04:00:00,484.0,-1.6,2.5,-0.5,2.1
2010-01-21 05:00:00,483.0,-1.9,2.2,-1.3,2.0
2010-01-21 06:00:00,484.0,-0.2,1.1,-1.8,2.1
2010-01-21 07:00:00,481.0,0.6,-0.4,-1.0,2.3
2010-01-21 08:00:00,495.0,-0.8,1.9,-1.5,2.2
2010-01-21 09:00:00,476.0,-3.3,2.7,-0.1,2.1
2010-01-21 10:00:00,477.0,-1.5,4.1,1.0,2.1
2010-01-21 11:00:00,453.0,-2.1,4.1,1.0,2.2
2010-01-21 12:00:00,432.0,-1.5,4.3,0.2,2.2
2010-01-21 13:00:00,443.0,0.9,5.2,-0.4,1.9
2010-01-21 14:00:00,393.0,-3.9,3.1,1.3,1.8
2010-01-21 15:00:00,397.0,-4.7,0.2,1.5,1.9
2010-01-21 16:00:00,427.0,-4.4,-2.7,0.6,1.7
2010-01-21 17:00:00,428.0,-4.7,-2.0,1.0,1.6
2010-01-21 18:00:00,450.0,-4.8,-1.5,1.4,1.7
2010-01-21 19:00:00,454.0,-5.0,-0.5,1.0,1.8
2010-01-21 20:00:00,450.0,-5.0,-1.1,0.6,1.8
2010-01-21 21:00:00,459.0,-3.6,-0.5,-0.9,2.7
2010-01-21 22:00:00,454.0,-2.3,1.4,1.1,3.0
2010-01-21 23:00:00,434.0,-2.9,2.3,2.7,2.2
2010-01-22 00:00:00,435.0,-2.2,3.9,1.9,2.6
2010-01-22 01:00:00,439.0,-1.6,4.7,1.5,2.8
2010-01-22 02:00:00,443.0,-0.8,4.8,0.9,2.3
2010-01-22 03:00:00,441.0,0.5,4.8,0.8,2.3
2010-01-22 04:00:00,411.0,-1.5,3.9,1.2,2.1
2010-01-22 05:00:00,438.0,-4.1,1.7,1.9,3.4
2010-01-22 06:00:00,456.0,-4.6,1.6,2.1,2.6
2010-01-22 07:00:00,465.0,-3.0,3.5,2.1,2.1
2010-01-22 08:00:00,463.0,-2.9,3.5,1.5,2.2
2010-01-22 09:00:00,449.0,-3.2,3.2,0.2,1.6
2010-01-22 10:00:00,451.0,-2.9,3.3,0.4,1.4
2010-01-22 11:00:00,441.0,-2.1,3.4,0.1,2.1
2010-01-22 12:00:00,429.0,-1.8,2.5,-1.0,2.5
2010-01-22 13:00:00,394.0,-2.2,2.7,0.1,1.9
2010-01-22 14:00:00,381.0,-3.2,2.6,-0.7,1.9
2010-01-22 15:00:00,390.0,-1.8,4.1,0.8,2.0
2010-01-22 16:00:00,385.0,-2.3,3.9,1.3,2.4
2010-01-22 17:00:00,377.0,-2.4,4.1,0.9,2.5
2010-01-22 18:00:00,375.0,-2.4,4.4,0.6,2.6
2010-01-22 19:00:00,364.0,-3.4,2.2,-1.1,2.9
2010-01-22 20:00:00,357.0,-3.5,3.6,-0.5,2.7
2010-01-22 21:00:00,377.0,-2.3,3.4,-1.9,3.2
2010-01-22 22:00:00,363.0,-3.5,2.7,1.7,3.2
2010-01-22 23:00:00,360.0,-3.8,3.1,-0.7,3.3
2010-01-23 00:00:00,367.0,-2.8,2.7,-2.9,3.4
2010-01-23 01:00:00,365.0,-3.4,1.3,-2.8,3.5
2010-01-23 02:00:00,378.0,-2.7,1.8,-1.7,4.9
2010-01-23 03:00:00,382.0,-2.9,2.6,-1.4,5.2
2010-01-23 04:00:00,379.0,-2.9,1.9,-1.9,5.2
2010-01-23 05:00:00,365.0,-2.7,1.1,-2.3,5.5
2010-01-23 06:00:00,362.0,-2.6,0.6,-2.6,5.1
2010-01-23 07:00:00,360.0,-2.6,-0.7,-2.5,5.4
2010-01-23 08:00:00,361.0,-2.3,-1.2,-2.4,5.6
2010-01-23 09:00:00,360.0,-2.7,-0.6,-2.2,6.0
2010-01-23 10:00:00,359.0,-2.9,0.2,-1.4,6.9
2010-01-23 11:00:00,356.0,-2.9,0.2,-0.7,7.5
2010-01-23 12:00:00,358.0,-2.3,1.1,-1.5,7.5
2010-01-23 13:00:00,357.0,-2.3,0.9,-2.2,7.6
2010-01-23 14:00:00,350.0,-3.0,0.2,0.1,7.3
2010-01-23 15:00:00,353.0,-3.1,1.1,2.2,6.1
2010-01-23 16:00:00,347.0,-2.6,0.3,2.6,6.7
2010-01-23 17:00:00,344.0,-3.9,0.5,1.8,5.5
2010-01-23 18:00:00,339.0,-3.7,0.1,1.7,6.1
2010-01-23 19:00:00,340.0,-2.8,1.3,2.4,6.3
2010-01-23 20:00:00,339.0,-3.0,2.5,-0.8,6.1
2010-01-23 21:00:00,339.0,-2.4,2.5,-2.4,5.7
2010-01-23 22:00:00,333.0,-2.6,2.7,-1.0,5.9
2010-01-23 23:00:00,341.0,-1.1,3.1,-2.9,5.7
2010-01-24 00:00:00,345.0,-1.0,3.1,-3.2,5.7
2010-01-24 01:00:00,344.0,-1.7,2.9,-2.9,5.7
2010-01-24 02:00:00,348.0,-1.7,2.9,-3.0,5.5
2010-01-24 03:00:00,349.0,-1.1,2.9,-3.2,6.4
2010-01-24 04:00:00,356.0,-0.8,2.5,-2.5,6.1
2010-01-24 05:00:00,371.0,-0.4,0.8,-2.7,7.0
2010-01-24 06:00:00,374.0,-0.1,-0.1,-3.8,8.4
2010-01-24 07:00:00,365.0,-2.1,2.6,-2.7,6.9
2010-01-24 08:00:00,361.0,-2.0,1.2,-2.1,6.8
2010-01-24 09:00:00,357.0,-1.6,-1.2,-2.7,7.2
2010-01-24 10:00:00,351.0,-2.5,0.0,-2.9,6.0
2010-01-24 11:00:00,351.0,-3.5,-1.2,-3.0,4.6
2010-01-24 12:00:00,363.0,-2.2,1.5,-2.9,5.0
2010-01-24 13:00:00,359.0,-2.9,-0.2,-3.2,4.6
2010-01-24 14:00:00,350.0,-3.8,0.3,-2.5,4.8
2010-01-24 15:00:00,363.0,-1.9,3.3,-2.6,4.8
2010-01-24 16:00:00,359.0,-2.0,2.4,-3.4,4.6
2010-01-24 17:00:00,354.0,-2.7,3.6,-1.2,3.8
2010-01-24 18:00:00,350.0,-1.6,0.9,-3.8,3.9
2010-01-24 19:00:00,342.0,-3.9,1.4,-1.0,2.9
2010-01-24 20:00:00,342.0,-3.9,2.5,-0.7,2.8
2010-01-24 21:00:00,330.0,-4.1,1.4,-0.6,2.5
2010-01-24 22:00:00,336.0,-3.5,1.7,-1.1,2.7
2010-01-24 23:00:00,361.0,-2.0,3.1,0.2,3.6
2010-01-25 00:00:00,353.0,-3.0,1.1,-0.8,3.1
2010-01-25 01:00:00,350.0,-3.5,0.8,-1.1,2.8
2010-01-25 02:00:00,372.0,-0.6,1.2,0.9,3.2
2010-01-25 03:00:00,374.0,-1.2,2.8,1.4,3.6
2010-01-25 04:00:00,376.0,-1.1,2.8,1.1,3.9
2010-01-25 05:00:00,370.0,-1.3,-0.2,1.2,3.8
2010-01-25 06:00:00,361.0,-2.9,1.5,2.5,4.1
2010-01-25 07:00:00,356.0,-2.9,1.9,0.7,3.8
2010-01-25 08:00:00,350.0,-2.7,2.2,-1.5,3.1
2010-01-25 09:00:00,362.0,-1.3,3.3,-0.3,3.8
2010-01-25 10:00:00,353.0,-1.8,2.8,0.5,3.3
2010-01-25 11:00:00,340.0,-2.8,2.1,-1.3,2.5
2010-01-25 12:00:00,346.0,-2.3,2.1,-1.4,3.1
2010-01-25 13:00:00,346.0,-2.3,1.8,-0.4,3.0
2010-01-25 14:00:00,337.0,-3.1,2.5,0.7,2.4
2010-01-25 15:00:00,355.0,-2.5,3.0,2.9,3.5
2010-01-25 16:00:00,362.0,-1.9,2.9,3.7,4.1
2010-01-25 17:00:00,369.0,-0.9,0.9,3.2,3.8
2010-01-25 18:00:00,372.0,-1.4,-0.4,2.8,3.8
2010-01-25 19:00:00,370.0,-1.4,0.7,2.4,4.3
2010-01-25 20:00:00,383.0,-1.7,-1.5,-2.0,4.3
2010-01-25 21:00:00,373.0,-2.6,-2.4,-1.8,3.6
2010-01-25 22:00:00,372.0,-2.4,-1.2,-2.3,4.0
2010-01-25 23:00:00,367.0,-2.2,-0.8,-3.3,2.8
2010-01-26 00:00:00,368.0,-2.1,4.2,0.5,2.9
2010-01-26 01:00:00,368.0,-2.0,4.0,1.1,3.2
2010-01-26 02:00:00,360.0,-2.9,3.2,-1.4,3.1
2010-01-26 03:00:00,358.0,-2.2,2.4,-2.6,2.8
2010-01-26 04:00:00,362.0,-2.3,3.5,-0.9,4.0
2010-01-26 05:00:00,351.0,-2.9,3.9,0.6,3.8
2010-01-26 06:00:00,353.0,-2.3,4.3,0.0,3.8
2010-01-26 07:00:00,348.0,-2.8,4.1,-0.6,3.8
2010-01-26 08:00:00,346.0,-2.7,4.0,-0.3,4.0
2010-01-26 09:00:00,342.0,-3.6,2.7,0.9,4.0
2010-01-26 10:00:00,353.0,-2.7,3.3,1.8,4.1
2010-01-26 11:00:00,366.0,-0.5,4.2,-0.2,4.0
2010-01-26 12:00:00,360.0,-2.7,2.1,0.8,3.8
2010-01-26 13:00:00,365.0,-1.8,1.7,1.8,4.2
2010-01-26 14:00:00,369.0,-1.6,1.1,-0.5,4.8
2010-01-26 15:00:00,362.0,-3.0,0.9,1.2,5.0
2010-01-26 16:00:00,357.0,-3.5,1.0,0.5,4.9
2010-01-26 17:00:00,356.0,-3.1,-1.0,0.7,4.8
2010-01-26 18:00:00,355.0,-3.3,-0.7,-0.1,5.0
2010-01-26 19:00:00,357.0,-1.6,2.6,0.0,4.8
2010-01-26 20:00:00,365.0,0.2,3.2,0.5,4.9
2010-01-26 21:00:00,359.0,-0.5,1.9,1.4,5.4
2010-01-26 22:00:00,356.0,-1.1,2.9,0.9,4.5
2010-01-26 23:00:00,353.0,-1.2,3.0,1.0,4.4
2010-01-27 00:00:00,362.0,0.2,3.1,1.5,4.8
2010-01-27 01:00:00,360.0,1.7,2.6,0.6,4.4
2010-01-27 02:00:00,352.0,-0.6,1.8,0.5,6.3
2010-01-27 03:00:00,348.0,-2.0,-1.0,1.8,7.0
2010-01-27 04:00:00,345.0,-2.4,0.0,1.7,7.1
2010-01-27 05:00:00,348.0,-1.2,2.6,-0.5,6.3
2010-01-27 06:00:00,353.0,-0.8,3.4,0.4,6.1
2010-01-27 07:00:00,344.0,-2.7,2.4,0.0,6.2
2010-01-27 08:00:00,345.0,-3.0,2.3,0.2,6.7
2010-01-27 09:00:00,347.0,-2.7,2.3,-0.4,6.9
2010-01-27 10:00:00,344.0,-2.0,1.3,-2.5,4.8
2010-01-27 11:00:00,338.0,-3.2,-0.3,0.4,6.1
2010-01-27 12:00:00,350.0,-0.8,2.5,2.3,6.5
2010-01-27 13:00:00,351.0,0.5,3.3,0.8,6.3
2010-01-27 14:00:00,344.0,-0.8,3.4,1.7,5.4
2010-01-27 15:00:00,341.0,-0.6,2.9,2.9,5.2
2010-01-27 16:00:00,338.0,-0.6,2.5,2.1,5.7
2010-01-27 17:00:00,340.0,-0.4,3.3,2.0,6.1
2010-01-27 18:00:00,332.0,-1.2,4.0,0.8,5.8
2010-01-27 19:00:00,322.0,-2.9,3.4,-0.3,5.6
2010-01-27 20:00:00,316.0,-4.5,2.4,-1.4,5.3
2010-01-27 21:00:00,322.0,-3.2,1.6,-1.0,6.0
2010-01-27 22:00:00,311.0,-4.6,0.4,-1.1,4.8
2010-01-27 23:00:00,323.0,-3.4,3.4,-0.1,5.0
2010-01-28 00:00:00,332.0,-1.9,4.6,1.3,5.1
2010-01-28 01:00:00,318.0,-3.8,3.6,-0.6,4.0
2010-01-28 02:00:00,318.0,-4.8,1.8,-2.9,3.4
2010-01-28 03:00:00,319.0,-3.7,-0.4,-3.9,3.2
2010-01-28 04:00:00,319.0,-4.1,-0.8,-3.4,3.4
2010-01-28 05:00:00,328.0,-4.5,-0.7,-2.3,4.5
2010-01-28 06:00:00,326.0,-3.6,1.6,-1.3,6.8
2010-01-28 07:00:00,322.0,-3.3,2.1,-0.2,6.7
2010-01-28 08:00:00,328.0,-1.6,3.6,1.0,6.2
2010-01-28 09:00:00,328.0,0.9,4.6,1.2,6.5
2010-01-28 10:00:00,335.0,0.2,4.5,2.3,8.0
2010-01-28 11:00:00,354.0,0.3,4.8,1.9,9.7
2010-01-28 12:00:00,354.0,-1.9,4.0,3.3,9.4
2010-01-28 13:00:00,355.0,-2.3,5.2,0.3,7.8
2010-01-28 14:00:00,358.0,-1.3,5.5,2.4,7.1
2010-01-28 15:00:00,372.0,-4.5,2.6,-1.8,5.6
2010-01-28 16:00:00,375.0,-4.6,2.7,-2.6,5.2
2010-01-28 17:00:00,379.0,-3.5,3.8,-0.9,5.3
2010-01-28 18:00:00,377.0,-1.6,2.8,0.1,4.9
2010-01-28 19:00:00,369.0,0.3,3.4,4.3,5.9
2010-01-28 20:00:00,361.0,-1.4,4.8,2.4,5.8
2010-01-28 21:00:00,353.0,-4.4,3.1,-0.5,3.3
2010-01-28 22:00:00,355.0,-4.6,2.7,-1.3,3.3
2010-01-28 23:00:00,353.0,-4.4,2.2,-1.4,4.5
2010-01-29 00:00:00,345.0,-4.6,1.9,-1.0,3.2
2010-01-29 01:00:00,346.0,-3.7,1.3,0.0,3.0
2010-01-29 02:00:00,338.0,-4.4,0.8,-0.9,2.4
2010-01-29 03:00:00,340.0,-3.9,1.8,-0.3,3.1
2010-01-29 04:00:00,339.0,-3.4,0.8,1.4,2.7
2010-01-29 05:00:00,349.0,-1.2,1.6,1.2,3.4
2010-01-29 06:00:00,340.0,-2.6,1.7,2.0,3.2
2010-01-29 07:00:00,335.0,-2.7,1.9,1.8,2.9
2010-01-29 08:00:00,342.0,-2.2,2.8,1.0,3.5
2010-01-29 09:00:00,330.0,-3.2,2.2,0.3,2.6
2010-01-29 10:00:00,326.0,-3.6,1.8,-0.9,2.7
2010-01-29 11:00:00,325.0,-3.7,1.1,0.8,3.3
2010-01-29 12:00:00,326.0,-3.6,0.9,1.6,3.1
2010-01-29 13:00:00,329.0,-3.2,0.0,2.2,3.3
2010-01-29 14:00:00,330.0,-3.4,-0.6,2.0,3.7
2010-01-29 15:00:00,323.0,-3.3,-0.6,2.2,3.0
2010-01-29 16:00:00,325.0,-2.0,2.0,2.7,3.8
2010-01-29 17:00:00,325.0,-0.9,2.2,3.3,4.3
2010-01-29 18:00:00,322.0,-1.3,0.4,1.7,3.4
2010-01-29 19:00:00,308.0,-3.9,-0.7,0.5,2.5
2010-01-29 20:00:00,312.0,-3.6,0.9,-0.7,2.5
2010-01-29 21:00:00,318.0,-2.7,2.2,-1.2,2.6
2010-01-29 22:00:00,340.0,-1.2,2.7,1.5,5.9
2010-01-29 23:00:00,341.0,-1.5,5.0,0.8,5.5
2010-01-30 00:00:00,339.0,-1.2,5.2,-0.6,5.4
2010-01-30 01:00:00,339.0,-1.5,4.4,-2.1,5.8
2010-01-30 02:00:00,352.0,-2.0,5.3,-3.9,7.7
2010-01-30 03:00:00,350.0,-4.1,4.8,-1.8,7.9
2010-01-30 04:00:00,350.0,-4.3,5.9,-2.7,8.3
2010-01-30 05:00:00,344.0,-6.2,6.0,2.8,6.9
2010-01-30 06:00:00,340.0,-6.1,4.2,4.1,6.8
2010-01-30 07:00:00,323.0,-5.0,0.5,4.4,5.5
2010-01-30 08:00:00,331.0,-2.4,0.4,4.7,11.4
2010-01-30 09:00:00,334.0,-0.1,1.4,4.5,13.5
2010-01-30 10:00:00,338.0,1.8,1.3,3.8,11.8
2010-01-30 11:00:00,332.0,-3.1,2.8,-0.3,8.7
2010-01-30 12:00:00,344.0,-5.2,2.1,-2.9,6.5
2010-01-30 13:00:00,341.0,-4.8,1.1,1.4,6.8
2010-01-30 14:00:00,358.0,-4.8,3.3,0.7,4.9
2010-01-30 15:00:00,349.0,-6.9,3.2,-2.1,2.5
2010-01-30 16:00:00,342.0,-6.0,3.1,-1.9,3.1
2010-01-30 17:00:00,353.0,-5.0,1.4,-2.9,2.6
2010-01-30 18:00:00,402.0,-0.3,-1.3,-2.2,4.5
2010-01-30 19:00:00,428.0,3.1,-2.3,2.0,4.4
2010-01-30 20:00:00,420.0,1.9,-3.0,1.5,4.2
2010-01-30 21:00:00,398.0,-1.3,-2.6,-2.3,4.8
2010-01-30 22:00:00,394.0,-2.5,-3.1,-1.1,4.4
2010-01-30 23:00:00,393.0,-4.2,1.2,-1.7,4.3
2010-01-31 00:00:00,400.0,-4.0,-2.1,-2.0,5.6
2010-01-31 01:00:00,389.0,-3.7,1.6,-1.8,4.4
2010-01-31 02:00:00,450.0,2.3,0.6,4.4,6.3
2010-01-31 03:00:00,439.0,5.4,-2.4,4.4,5.2
2010-01-31 04:00:00,435.0,5.0,-4.1,3.5,5.2
2010-01-31 05:00:00,439.0,4.7,-4.5,1.5,5.4
2010-01-31 06:00:00,420.0,5.7,-5.0,3.0,2.3
2010-01-31 07:00:00,419.0,5.4,-4.0,3.1,2.5
2010-01-31 08:00:00,422.0,3.8,-3.7,0.9,3.0
2010-01-31 09:00:00,441.0,1.3,-4.0,-1.2,3.4
2010-01-31 10:00:00,436.0,1.2,-3.8,0.5,3.3
2010-01-31 11:00:00,432.0,2.7,-2.0,-1.2,3.4
2010-01-31 12:00:00,430.0,2.6,-1.7,-1.6,2.5
2010-01-31 13:00:00,428.0,1.7,-3.4,-0.7,2.0
2010-01-31 14:00:00,429.0,1.7,-3.7,-2.5,1.4
2010-01-31 15:00:00,437.0,0.9,-4.3,-2.0,1.6
2010-01-31 16:00:00,406.0,2.7,-3.8,-1.6,1.6
2010-01-31 17:00:00,379.0,3.1,-3.2,-2.2,1.3
2010-01-31 18:00:00,378.0,3.7,-2.3,-2.2,1.2
2010-01-31 19:00:00,372.0,4.1,-1.4,-2.3,1.5
2010-01-31 20:00:00,386.0,-1.2,-1.6,-1.3,3.6
2010-01-31 21:00:00,380.0,-1.8,-2.4,-1.2,4.3
2010-01-31 22:00:00,360.0,2.2,-3.0,-2.0,3.6
2010-01-31 23:00:00,346.0,3.3,-2.6,-1.1,4.3
2010-02-01 00:00:00,349.0,3.3,-3.1,-1.3,4.4
2010-02-01 01:00:00,342.0,3.7,-2.8,-1.3,4.0
2010-02-01 02:00:00,337.0,3.8,-2.6,-1.0,4.0
2010-02-01 03:00:00,330.0,4.5,-1.7,-0.9,3.9
2010-02-01 04:00:00,329.0,4.8,-1.8,-0.9,3.9
2010-02-01 05:00:00,330.0,5.0,-3.2,-0.5,4.9
2010-02-01 06:00:00,326.0,6.0,-2.7,-0.1,5.2
2010-02-01 07:00:00,346.0,5.2,-4.5,-1.8,5.9
2010-02-01 08:00:00,368.0,4.4,-4.1,-4.6,5.4
2010-02-01 09:00:00,389.0,3.0,-1.1,1.4,4.9
2010-02-01 10:00:00,410.0,1.5,-1.7,-0.1,5.0
2010-02-01 11:00:00,408.0,2.8,-3.0,-1.0,3.4
2010-02-01 12:00:00,436.0,2.4,-4.0,-0.9,4.1
2010-02-01 13:00:00,445.0,1.9,-3.7,-1.4,5.0
2010-02-01 14:00:00,437.0,3.2,-1.6,-3.6,4.4
2010-02-01 15:00:00,449.0,1.1,-4.3,1.4,4.8
2010-02-01 16:00:00,446.0,2.6,-3.1,-1.9,3.8
2010-02-01 17:00:00,443.0,3.0,-3.2,-0.6,3.3
2010-02-01 18:00:00,449.0,2.8,-3.9,-2.5,3.6
2010-02-01 19:00:00,455.0,0.7,-1.5,4.8,4.9
2010-02-01 20:00:00,454.0,1.7,-4.2,0.4,4.5
2010-02-01 21:00:00,465.0,0.5,-3.5,-3.1,4.7
2010-02-01 22:00:00,458.0,0.3,-0.7,2.9,3.5
2010-02-01 23:00:00,467.0,-1.0,-1.9,1.8,4.5
2010-02-02 00:00:00,460.0,1.9,-3.1,-4.0,3.2
2010-02-02 01:00:00,461.0,1.4,-2.7,-4.8,3.2
2010-02-02 02:00:00,471.0,2.0,-3.4,-3.9,3.1
2010-02-02 03:00:00,497.0,0.3,-3.9,-2.8,3.3
2010-02-02 04:00:00,471.0,2.5,-3.1,-1.3,3.3
2010-02-02 05:00:00,477.0,1.5,-3.1,-1.9,3.7
2010-02-02 06:00:00,460.0,3.0,-5.3,1.2,3.3
2010-02-02 07:00:00,468.0,2.5,-4.7,0.9,2.8
2010-02-02 08:00:00,477.0,2.2,-3.1,-2.3,3.4
2010-02-02 09:00:00,479.0,2.7,-3.5,-0.5,3.0
2010-02-02 10:00:00,484.0,2.6,-4.3,0.6,2.9
2010-02-02 11:00:00,484.0,2.4,-4.3,1.2,2.9
2010-02-02 12:00:00,463.0,3.7,-3.5,-0.1,2.5
2010-02-02 13:00:00,469.0,2.9,-2.6,-1.2,2.9
2010-02-02 14:00:00,468.0,2.8,-1.4,-1.7,3.1
2010-02-02 15:00:00,465.0,2.9,-3.7,1.1,3.8
2010-02-02 16:00:00,463.0,3.3,-4.1,-0.6,4.4
2010-02-02 17:00:00,458.0,2.5,-4.4,0.0,4.2
2010-02-02 18:00:00,444.0,3.5,-4.5,0.7,4.0
2010-02-02 19:00:00,448.0,3.4,-4.5,0.5,4.6
2010-02-02 20:00:00,443.0,4.2,-1.9,1.3,4.0
2010-02-02 21:00:00,471.0,2.9,-2.9,-1.2,4.1
2010-02-02 22:00:00,507.0,2.2,-0.2,-5.1,4.3
2010-02-02 23:00:00,520.0,4.1,-3.5,-2.7,4.3
2010-02-03 00:00:00,522.0,4.0,-3.4,0.0,4.8
2010-02-03 01:00:00,510.0,4.4,-3.6,0.4,4.7
2010-02-03 02:00:00,562.0,-0.2,2.6,3.3,4.3
2010-02-03 03:00:00,562.0,0.3,1.6,4.4,3.8
2010-02-03 04:00:00,562.0,1.0,3.8,2.0,3.9
2010-02-03 05:00:00,547.0,4.7,1.5,1.9,3.4
2010-02-03 06:00:00,544.0,3.4,-4.1,1.0,3.1
2010-02-03 07:00:00,542.0,3.4,-2.4,-2.6,2.4
2010-02-03 08:00:00,537.0,3.7,-1.5,-1.2,2.1
2010-02-03 09:00:00,560.0,0.8,-3.1,-2.3,2.4
2010-02-03 10:00:00,546.0,1.8,-2.5,-0.1,2.3
2010-02-03 11:00:00,545.0,1.8,-2.2,1.3,2.1
2010-02-03 12:00:00,534.0,2.7,-0.2,-1.5,2.1
2010-02-03 13:00:00,529.0,2.3,-0.7,-2.8,2.0
2010-02-03 14:00:00,537.0,0.8,-1.5,-2.9,2.2
2010-02-03 15:00:00,542.0,-0.5,-2.9,-1.5,2.1
2010-02-03 16:00:00,510.0,2.2,-2.9,-0.8,1.7
